,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
140,경기도 수원시 장안구 파장동 206-1번지,41111,12900,0,206,1,108415040,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 45 (파장동),,,,,0,4.11E+11,12901,0,45,,,0,주건축물,333,173.21,52.02,650.31,485.91,145.92,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(16가구),10,(철근)콘크리트,스라브,0,16,10.4,3,1,0,0,0,0,650.31,0,0,0,0,1,13.77,4,46,19961230,19970708,19971112,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,5
141,경기도 수원시 장안구 파장동 206-3번지,41111,12900,0,206,3,108417617,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 18-5 (파장동),,,,,0,4.11E+11,12901,0,18,5,,0,주건축물,216,128.43,59.46,438.41,327.51,151.63,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(15가구),10,(철근)콘크리트,평스라브,0,15,11.1,3,1,0,0,0,0,438.41,0,0,0,0,0,0,4,46.5,20011103,20020306,20020612,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,4
142,경기도 수원시 장안구 파장동 206-4번지,41111,12900,0,206,4,1084111890,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 23-1 (파장동),,,,,0,4.11E+11,12901,0,23,1,,0,주건축물,197,117.12,59.45,254.04,254.04,128.95,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(3가구),10,(철근)콘크리트,경사스라브,0,3,7.2,3,0,0,0,0,0,254.04,0,0,0,0,2,31.32,0,0,20000831,20000901,20001212,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
146,경기도 수원시 장안구 파장동 206-8번지,41111,12900,0,206,8,108419978,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 23-11 (파장동),,,,,0,4.11E+11,12901,0,23,11,,0,주건축물,208,120.47,57.92,385.76,303.91,146.11,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,주택(11가구),10,(철근)콘크리트,경사스라브,0,11,10.65,3,1,0,0,0,0,385.76,0,0,0,0,0,0,3,35,20010413,20010511,20011018,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,3
148,경기도 수원시 장안구 파장동 206-11번지,41111,12900,0,206,11,1084114402,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 25 (파장동),,,,,0,4.11E+11,12901,0,25,0,,0,주건축물,188,99.2,52.77,374.9,374.9,199.41,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택, 1종,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,7,12.6,4,0,0,0,0,0,374.9,0,0,0,0,0,0,3,34.5,20030714,20030812,20031202,2003,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,3
149,경기도 수원시 장안구 파장동 206-12번지,41111,12900,0,206,12,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 23-6 (파장동),,,,,0,4.11E+11,12901,0,23,6,,0,주건축물,200,119.46,59.73,357.26,357.26,178.63,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,8,12.1,4,0,0,0,0,0,357.26,0,0,0,0,4,46,4,46,20111101,20111108,20120322,2011,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,8
153,경기도 수원시 장안구 파장동 206-20번지,41111,12900,0,206,20,1084112963,1,일반,2,일반건축물,경기도 수원시 장안구 수일로16번길 20 (파장동),,,,,0,4.11E+11,12901,0,20,0,,0,주건축물,138,82.75,59.96,273.13,273.13,197.92,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(5가구), 제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트 평스라브,0,5,11.5,4,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5,20030701,20030709,20031009,2003,,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,2
180,경기도 수원시 장안구 파장동 209-1번지,41111,12900,0,209,1,1084113034,2,집합,3,표제부,경기도 수원시 장안구 경수대로 1082-7 (파장동),대영프라자,,,,0,4.11E+11,12901,0,1082,7,,0,주건축물,3496,1969.07,56.3235,12721.46,7714.61,220.6696,21,철근콘크리트구조,철근콘크리트구조,6000,종교시설,"종교시설 (교회)외 제1,2종근생",10,(철근)콘크리트,(철근)콘크리트,0,0,20.5,4,2,2,0,0,0,12721.46,0,0,0,0,103,4247.52,0,0,20030731,20030818,20040830,,,,,,47,,0,0,,0,,0,20220909,0,,파장동,103
189,경기도 수원시 장안구 파장동 211-11번지,41111,12900,0,211,11,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1090번길 16 (파장동),파장동211-11 단독주택(김경임),,,,0,4.11E+11,12901,0,16,0,1동,0,주건축물,185,88.45,47.81,127.14,127.14,68.72,31,일반철골구조,일반철골구조(및 경량철골구조),1000,단독주택,단독주택,90,기타지붕,기타지붕,0,1,6.8,2,0,0,0,0,0,127.14,0,0,0,0,0,0,1,11.5,20070130,20070214,20090421,2007,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,1
196,경기도 수원시 장안구 파장동 212-3번지,41111,12900,0,212,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1090번길 9 (파장동),,,,,0,4.11E+11,12901,0,9,,,0,주건축물,265,156,58.87,430.41,430.41,162.42,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,7,13,4,0,1,0,0,0,430.41,0,0,0,0,0,0,7,80.5,20181017,20181101,20190802,2018,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,파장동,7
200,경기도 수원시 장안구 파장동 212-13번지,41111,12900,0,212,13,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 수일로 12 (파장동),,,,,0,4.11E+11,12901,0,12,0,,0,주건축물,201,119.85,59.63,345.01,345.01,171.65,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"다가구주택, 근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,7,13.74,4,0,1,0,0,0,345.01,0,0,0,0,4,94.92,3,34.5,20180425,20180709,20190417,2018,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ - 0.182g,파장동,7
203,경기도 수원시 장안구 파장동 212-19번지,41111,12900,0,212,19,1084115264,1,일반,2,일반건축물,경기도 수원시 장안구 수일로 8 (파장동),,,,,0,4.11E+11,12901,0,8,,,0,주건축물,345,191.59,55.53,655.32,495.72,143.69,21,철근콘크리트구조,"철근콘크리트조, 조적조",1000,단독주택,다가구주택,10,(철근)콘크리트,슬라브,0,15,10.35,3,1,0,0,0,0,655.32,0,0,0,0,0,0,3,36.8,19940330,19940402,19940803,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,3
206,경기도 수원시 장안구 파장동 212-22번지,41111,12900,0,212,22,1084114414,1,일반,2,일반건축물,경기도 수원시 장안구 수일로 4-1 (파장동),,,,,0,4.11E+11,12901,0,4,1,,0,주건축물,199,115.54,58.06,346.62,231.08,116.12,19,기타조적구조,조적조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,평스라브,0,5,7.8,2,1,0,0,0,0,346.62,0,0,0,0,0,0,2,23,19960525,19960605,19970130,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
207,경기도 수원시 장안구 파장동 212-23번지,41111,12900,0,212,23,1084113903,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1092 (파장동),,,,,0,4.11E+11,12901,0,1092,0,,0,주건축물,209,114.8,54.93,285.78,285.78,136.74,21,철근콘크리트구조,"철근콘크리트조, 조적조",3000,제1종근린생활시설,근린생활시설,90,기타지붕,경사지붕,0,0,8.9,3,0,0,0,0,0,285.78,0,0,0,0,0,0,3,34.5,19970327,19970416,19970903,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,3
214,경기도 수원시 장안구 파장동 266-1번지,41111,12900,0,266,1,1084112848,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1082-6 (파장동),,,,,0,4.11E+11,12901,0,1082,6,,0,주건축물,342,201.7,58.98,667.7,667.7,195.23,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,평스라브,0,9,12.15,4,0,0,0,0,0,667.7,0,0,0,0,0,0,5,57.5,20020412,20020416,20020823,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,5
218,경기도 수원시 장안구 파장동 266-10번지,41111,12900,0,266,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 3 (파장동),,,,,1,4.11E+11,12901,0,3,,,0,주건축물,449,81,18.04,81,81,18.04,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,제2종근린생활시설(수리점),90,기타지붕,기타지붕,0,0,5.5,1,0,0,0,0,0,81,0,0,0,0,0,0,2,23,20070706,,20081223,2008,3750028,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,파장동,2
219,경기도 수원시 장안구 파장동 266-12번지,41111,12900,0,266,12,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로 1076 (파장동),파장동 266-12 제2종근린생활시설 (이의현),,,,0,4.11E+11,12901,0,1076,,주건축물제1동,0,주건축물,484,196.82,40.66,196.82,196.82,40.66,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,일반음식점,90,기타지붕,판넬조,0,0,4.2,1,0,0,0,0,0,196.82,0,0,0,0,0,0,2,23,20081224,20090216,20090416,,3750028,건축과,1102,증축허가,0,,0,0,,0,,0,20220909,0,,파장동,2
221,경기도 수원시 장안구 파장동 267-1번지,41111,12900,0,267,1,108415594,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 17-1 (파장동),,,,,0,4.11E+11,12901,0,17,1,,0,주건축물,310,177.32,57.2,494.86,494.86,159.63,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택 외 2,10,(철근)콘크리트,스라브,0,4,10.4,3,0,0,0,0,0,494.86,0,0,0,0,0,0,2,23,19950819,19960308,19961108,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
224,경기도 수원시 장안구 파장동 267-5번지,41111,12900,0,267,5,1.08E+13,1,일반,2,일반건축물,,새화빌딩,,,,0,,,0,,,주건축물제1동,0,주건축물,1119,625.1,55.86,2866.43,2212.38,197.71,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,평스라브,0,0,21.35,4,1,1,0,0,0,2866.43,0,0,0,0,18,212,5,53.2,20111019,20111107,20120628,2011,3740194,주택건축과,1101,신축허가,0,,0,0,,0,,0,20230414,,,파장동,23
242,경기도 수원시 장안구 파장동 268-17번지,41111,12900,0,268,17,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로 41-10 (파장동),,,,,1,4.11E+11,12901,0,41,10,,0,주건축물,233,138.25,59.33,371.14,371.14,159.29,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(6가구),10,(철근)콘크리트,평지붕,0,6,11.4,4,0,1,0,0,0,371.14,0,0,0,0,5,67.9,1,37.15,20140501,20140508,20140905,2014,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,6
250,경기도 수원시 장안구 파장동 269-2번지,41111,12900,0,269,2,1084110125,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로 45-5 (파장동),,,,,0,4.11E+11,12901,0,45,5,,0,주건축물,328,191.92,58.51,426.24,426.24,129.95,11,벽돌구조,연와조,1000,단독주택,주택(12가구),10,(철근)콘크리트,스라브,0,12,10.4,3,0,0,0,0,0,426.24,0,0,0,0,0,0,2,23,19931124,19941214,19941221,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
253,경기도 수원시 장안구 파장동 273번지,41111,12900,0,273,0,1084115252,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로55번길 1-9 (파장동),,,,,0,4.11E+11,12901,0,1,9,,0,주건축물,464.3,269.14,57.97,807.42,807.42,173.9,31,일반철골구조,일반철골구조,6000,종교시설,문화및집회시설(종교집회장),90,기타지붕,기타지붕(샌드위치판넬),0,0,11.8,3,0,0,0,0,0,807.42,0,0,0,0,0,0,6,72,20030627,20030703,20031009,2003,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,6
258,경기도 수원시 장안구 파장동 276-3번지,41111,12900,0,276,3,1084110896,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 24-7 (파장동),,,,,0,4.11E+11,12901,0,24,7,,0,주건축물,178,104.77,58.86,217.49,202.28,113.64,11,벽돌구조,연와조,1000,단독주택,다가구주택(3가구),10,(철근)콘크리트,스라브,0,3,7.1,3,1,0,0,0,0,217.49,0,0,0,0,0,0,1,11.5,19941012,,19950222,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,1
262,경기도 수원시 장안구 파장동 278-2번지,41111,12900,0,278,2,1084114889,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로55번길 18 (파장동),,,,,0,4.11E+11,12901,0,18,,,0,주건축물,341,202.85,59.49,584.69,405.7,118.97,21,철근콘크리트구조,철근콘크리트조,3000,제1종근린생활시설,"제1종근린생활시설, 단독주택",10,(철근)콘크리트,평스라브,0,1,7.9,2,1,0,0,0,0,584.33,0,0,0,0,0,0,4,46,19990519,19990526,19991129,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,4
264,경기도 수원시 장안구 파장동 279-3번지,41111,12900,0,279,3,1084110512,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 26 (파장동),,,,,0,4.11E+11,12901,0,26,,,0,주건축물,590,353.31,59.88,1320.84,1026.34,173.96,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,13.7,4,1,0,0,0,0,1320.84,0,0,0,0,0,0,7,80.5,19940423,19940427,19941001,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,7
265,경기도 수원시 장안구 파장동 280번지,41111,12900,0,280,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 48 (파장동),,,,,0,4.11E+11,12901,0,48,0,,0,주건축물,125,49.88,39.9,132.3,132.3,105.84,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,11.16,3,0,0,0,0,0,132.3,0,0,0,0,0,0,1,12.5,20171025,20171101,20180323,2017,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.1699,파장동,1
266,경기도 수원시 장안구 파장동 281-1번지,41111,12900,0,281,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로55번길 5 (파장동),281-1근생건물,,,,1,4.11E+11,12901,0,5,,1,0,주건축물,265,157.11,59.29,190.31,190.31,71.82,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,제1종근린생활시설,90,기타지붕,판넬지붕,0,0,9.04,2,0,0,0,0,0,190.31,0,0,0,0,0,0,1,11.5,20090730,20090806,20091119,2009,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,1
267,경기도 수원시 장안구 파장동 284-1번지,41111,12900,0,284,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로 61-1 (파장동),,,,,0,4.11E+11,12901,0,61,1,,0,주건축물,207,111.59,53.91,289.49,289.49,139.85,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,11.6,4,0,0,0,0,0,289.49,0,0,0,0,5,57.5,0,0,20150522,20150608,20151006,2015,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,,파장동,5
269,경기도 수원시 장안구 파장동 285번지,41111,12900,0,285,0,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로59번길 7 (파장동),우정듀오빌A동,,,,0,4.11E+11,12901,0,7,,,0,주건축물,480,245.64,51.17,655.69,655.69,136.6,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(12가구),10,(철근)콘크리트,평스라브,0,12,13.75,4,0,1,0,0,0,655.69,0,0,0,0,11,219.62,1,11.5,20130426,20130503,20131205,2013,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,12
270,경기도 수원시 장안구 파장동 285-2번지,41111,12900,0,285,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로59번길 9 (파장동),우정듀오빌B동,,,,0,4.11E+11,12901,0,9,,,0,주건축물,459,253.5,55.22,657.47,657.47,143.23,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택(10가구),10,(철근)콘크리트,평스라브,0,10,13.75,4,0,1,0,0,0,657.47,0,0,0,0,1,11.5,10,230.42,20130426,20130503,20131202,2013,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,11
275,경기도 수원시 장안구 파장동 291-2번지,41111,12900,0,291,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로 65 (파장동),,,,,0,4.11E+11,12901,0,65,,,0,주건축물,278,166.69,59.96,428.52,428.52,154.14,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(7가구),90,기타지붕,기타지붕,0,7,14.4,4,0,0,0,0,0,428.52,0,0,0,0,7,80.5,0,0,20170529,20170622,20180402,2017,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,7
279,경기도 수원시 장안구 파장동 295-1번지,41111,12900,0,295,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 파장천로 73 (파장동),,,,,0,4.11E+11,12901,0,73,0,,0,주건축물,320.1,130.9,40.89,130.9,130.9,40.89,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,90,기타지붕,기타지붕,0,0,6,1,0,0,0,0,0,130.9,0,0,0,0,0,0,1,11.5,20101008,20101014,20110103,2010,3750028,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,파장동,1
288,경기도 수원시 장안구 파장동 298-3번지,41111,12900,0,298,3,1084111935,1,일반,2,일반건축물,경기도 수원시 장안구 수일로51번길 8 (파장동),,,,,0,4.11E+11,12901,0,8,,,0,주건축물,484,190.02,39.26,643.87,485.04,100.21,19,기타조적구조,조적조,1000,단독주택,다가구주택(16가구),10,(철근)콘크리트,평스라브,0,16,10.5,3,1,0,0,0,0,643.87,0,0,0,0,0,0,4,46,19950425,19950427,19951130,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,4
291,경기도 수원시 장안구 파장동 300-1번지,41111,12900,0,300,1,108417368,1,일반,2,일반건축물,경기도 수원시 장안구 수일로 50 (파장동),,,,,0,4.11E+11,12901,0,50,0,,0,주건축물,174,103.96,59.75,328.72,328.72,188.92,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"단독주택(4가구), 근린생활시설",10,(철근)콘크리트,평스라브,0,4,12.3,4,0,0,0,0,0,328.72,0,0,0,0,0,0,2,23,20010702,20010711,20020128,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
299,경기도 수원시 장안구 파장동 302-2번지,41111,12900,0,302,2,1084110476,1,일반,2,일반건축물,경기도 수원시 장안구 경수대로1078번길 52-11 (파장동),,,,,0,4.11E+11,12901,0,52,11,,0,주건축물,234,139.69,59.7,264.69,264.69,113.12,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(3가구),10,(철근)콘크리트,스라브,0,3,7.6,2,0,0,0,0,0,264.69,0,0,0,0,0,0,2,23,19971208,19980224,19980725,,,,,,0,,0,0,,0,,0,20220909,0,,파장동,2
301,경기도 수원시 장안구 파장동 305-1번지,41111,12900,0,305,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 장안구 수일로 43-5 (파장동),,,,,0,4.11E+11,12901,0,43,5,,0,주건축물,122,57.9,47.46,84.03,84.03,68.88,51,일반목구조,일반목구조,1000,단독주택,단독주택,90,기타지붕,리얼징크마감,0,1,5.8,2,0,0,0,0,0,84.03,0,0,0,0,0,0,1,11.5,20170602,20170607,20170824,2017,3750028,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,파장동,1
